"","gene_symbol","logFC","logCPM","PValue","FDR"
"MSTRG.2811|ENSA","MSTRG.3959|SYT2",-0.495355240248027,7.24754771022752,0.536322261793346,0.842854613291093
"MSTRG.42073|CPNE5","MSTRG.39609|ZFYVE16",0.597994710574769,4.24155613883427,0.536344629421896,0.842854613291093
"MSTRG.293|MIR34AHG","MSTRG.39617|DHFR",-0.466406416995058,5.90973297745801,0.536493242058587,0.84287344963046
"MSTRG.16474|STARD9","MSTRG.39620|MSH3",0.575558390047273,7.00365229530681,0.536529031968434,0.84287344963046
"MSTRG.32621|KIAA1671-AS1","MSTRG.39624|RASGRF2",0.784161360132528,3.21927706596073,0.536614838064757,0.84287344963046
"MSTRG.20382|PFAS","MSTRG.39627|CKMT2-AS1",-0.397073468823184,4.88118536171505,0.536668331208198,0.84287344963046
"MSTRG.3663|CEP350","MSTRG.39628|CKMT2",-0.512202106617646,7.36935987025696,0.536680731928173,0.84287344963046
"MSTRG.36170|MYL5","MSTRG.3962|KDM5B",0.653277404399915,4.87543417073728,0.536739363141655,0.84287344963046
"MSTRG.10046|TSPAN9","MSTRG.39630|ZCCHC9",-0.476295290483252,6.04387059921207,0.536878786604943,0.842992205277613
"MSTRG.26295|ZNF584","MSTRG.39633|SSBP2",0.615470709451846,4.15844481237344,0.537032615408222,0.843019937114736
"MSTRG.13198|SUCLA2","MSTRG.39636|ATG10",-0.39568190451261,4.39649731462331,0.537063629801623,0.843019937114736
"MSTRG.338|CASZ1","MSTRG.39642|RPS23",0.523967871678353,7.45819779753082,0.537087855190483,0.843019937114736
"MSTRG.31353|TCEA2","MSTRG.39643|ATP6AP1L",0.671399605945127,4.54751922964574,0.537328493732238,0.843297468545441
"MSTRG.3386|MGST3","MSTRG.3964|SLC25A39P1",-0.526733566595508,4.96106709523928,0.537463123529532,0.843408580902103
"MSTRG.52368|FGF13","MSTRG.39654|TMEM167A",0.611979464611103,4.59316731429792,0.53761825034138,0.843484472884099
"MSTRG.251|VAMP3","MSTRG.39659|VCAN",-0.583287956932854,5.57021802382115,0.537639160722764,0.843484472884099
"MSTRG.18350|MARF1","MSTRG.39668|EDIL3",-0.468383146278819,6.51393495644475,0.537939059592421,0.843652263981222
"MSTRG.4622|SNORA14B","MSTRG.3968|TUBA5P",0.848289843736225,2.87019021505823,0.538065900747556,0.843652263981222
"MSTRG.8898|ARRB1","MSTRG.39690|COX7C",-0.484698001676614,6.31777139956144,0.538110903274925,0.843652263981222
"MSTRG.50440|LINC00963","MSTRG.39699|RASA1",-0.477443135288094,6.79429947077042,0.538171149102152,0.843652263981222
"MSTRG.51385|FAM156A","MSTRG.396|DHRS3",0.546886816223127,5.94854582585115,0.538286390335206,0.843652263981222
"MSTRG.32301|MRPL40","MSTRG.39702|CCNH",-0.520804003787489,2.79119020132565,0.538298422564857,0.843652263981222
"MSTRG.14776|TMEM260","MSTRG.39709|TMEM161B",-0.412268726919513,5.16299027331781,0.538366455176549,0.843652263981222
"MSTRG.43509|AKAP12","MSTRG.3970|RABIF",-0.530099419387187,4.47544964418871,0.538424134532931,0.843652263981222
"MSTRG.18343|PKD1P6-NPIPP1","MSTRG.39710|TMEM161B-AS1",0.507837635900054,4.53872872110399,0.538467668196595,0.843652263981222
"MSTRG.34750|TBILA","MSTRG.3971|KLHL12",-0.374711178263203,4.58078764696709,0.538471102874982,0.843652263981222
"MSTRG.40067|HSD17B4","MSTRG.39723|MEF2C",-0.517650210550986,7.36327000710915,0.538534682714797,0.843652263981222
"MSTRG.18792|ORAI3","MSTRG.39733|MBLAC2",-0.397257924183942,4.60183200789308,0.538676851900457,0.843652263981222
"MSTRG.22405|FBF1","MSTRG.39735|LYSMD3",0.61088445189028,5.39076241591951,0.538759492629006,0.843652263981222
"MSTRG.26743|ZNF513","MSTRG.39736|ADGRV1",-0.335312814809979,3.98658390077623,0.53883768394937,0.843652263981222
"MSTRG.20100|RTN4RL1","MSTRG.39738|LUCAT1",0.598652832283975,4.46943246768457,0.538866688073251,0.843652263981222
"MSTRG.31880|TTC3","MSTRG.39748|ARRDC3",-0.512559903614832,8.98687882978125,0.538905122541027,0.843652263981222
"MSTRG.19554|AARS1","MSTRG.39749|ARRDC3-AS1",-0.449889955072008,6.14254348149708,0.538973144637414,0.843652263981222
"MSTRG.22348|FDXR","MSTRG.3974|ADIPOR1",-0.311446308624899,3.63110986365722,0.538997875941809,0.843652263981222
"MSTRG.25690|CARD8","MSTRG.3975|CYB5R1",-0.472834806801581,6.36282607439868,0.539020481674441,0.843652263981222
"MSTRG.14074|CHD8","MSTRG.39762|NR2F1-AS1",-0.500049581376273,7.41896154721624,0.539023114548511,0.843652263981222
"MSTRG.37931|ANAPC10","MSTRG.39763|NR2F1",-0.367565834646556,2.9033097585552,0.539105922657342,0.843681932496916
"MSTRG.32281|DGCR2","MSTRG.39765|FAM172A",-0.508748802946862,6.40925851551491,0.539219293924744,0.843759418596358
"MSTRG.33409|LHFPL4","MSTRG.39765|POU5F2",-0.326879632870231,3.91545261317864,0.53928925664578,0.843768969574979
"MSTRG.37176|SHROOM3-AS1","MSTRG.39772|KIAA0825",0.559485458116442,4.85040069055916,0.539612802182049,0.844152081411965
"MSTRG.49401|DUX4L50","MSTRG.39778|SLF1",-0.402815145637733,2.97633186415286,0.539704948372162,0.844152081411965
"MSTRG.32709|KREMEN1","MSTRG.39779|MCTP1",-0.603293198752161,5.520908257885,0.539767802659677,0.844152081411965
"MSTRG.31393|U2AF1L5","MSTRG.39786|TTC37",-0.44758202132772,5.98305365443091,0.539809918482508,0.844152081411965
"MSTRG.22161|DDX5","MSTRG.3978|TMEM183A",-0.513325263929891,9.49998441566603,0.539966681019563,0.844152081411965
"MSTRG.14241|C14orf93","MSTRG.39793|RHOBTB3",-0.324033037892848,3.98639185969055,0.540045459950821,0.844152081411965
"MSTRG.9397|C11orf65","MSTRG.39794|GLRX",-0.433772897759576,2.44944298766459,0.540071128127482,0.844152081411965
"MSTRG.50505|DDX31","MSTRG.39795|HSPD1P11",-0.383808825914037,4.69907157265311,0.540094428600494,0.844152081411965
"MSTRG.43821|FAM20C","MSTRG.3979|PPFIA4",-0.426822624302762,5.06342061186735,0.540116798408703,0.844152081411965
"MSTRG.39627|CKMT2-AS1","MSTRG.39801|ELL2",-0.402651361975239,4.89907000261331,0.54019499206589,0.844152081411965
"MSTRG.24398|ZNF433","MSTRG.39812|CAST",-0.348051047741498,4.33350862182785,0.540357728244188,0.844152081411965
"MSTRG.48093|FZD6","MSTRG.39814|ERAP1",-0.416330231516549,4.85725577977288,0.540376739314437,0.844152081411965
"MSTRG.43846|GPER1","MSTRG.39818|ERAP2",-0.350001955910079,4.00505333259182,0.540587268187315,0.844152081411965
"MSTRG.18089|ZNF597","MSTRG.39819|LNPEP",0.572030188683031,4.56564984896658,0.540613999065315,0.844152081411965
"MSTRG.11322|ARHGAP9","MSTRG.39825|RIOK2",-0.44785583540756,3.98785568417602,0.540634405771986,0.844152081411965
"MSTRG.26637|ATAD2B","MSTRG.39848|RGMB",-0.464768994497996,6.45452827529845,0.540640883335856,0.844152081411965
"MSTRG.30371|ZNF133","MSTRG.39852|CHD1",-0.416683334464063,4.82262807975671,0.540688464110904,0.844152081411965
"MSTRG.787|DHDDS","MSTRG.3985|CHI3L1",-0.429979313527587,5.84475344809642,0.540802492416783,0.844152081411965
"MSTRG.569|IFFO2","MSTRG.39882|ST8SIA4",-0.586907468157876,4.99527047293373,0.540814566713716,0.844152081411965
"MSTRG.51343|MAGED1","MSTRG.39895|PAM",-0.457701047796517,6.07462329370406,0.540879263650188,0.844152081411965
"MSTRG.6705|VWA2","MSTRG.39897|GIN1",-0.391414945367487,4.92337780417181,0.540900934494109,0.844152081411965
"MSTRG.35438|MBNL1","MSTRG.39898|PPIP5K2",-0.495177115637147,7.14885736433754,0.541060435077167,0.844152081411965
"MSTRG.51519|STARD8","MSTRG.39900|MACIR",-0.421522797528298,3.85737577186319,0.541098170338159,0.844152081411965
"MSTRG.1327|ZSWIM5","MSTRG.39903|NUDT12",-0.392300554724668,3.73984815447374,0.541124713690007,0.844152081411965
"MSTRG.29283|C2orf69","MSTRG.3990|BTG2",-0.405554141371598,4.47423702280008,0.541131319878858,0.844152081411965
"MSTRG.27425|DYSF","MSTRG.39921|EFNA5",-0.493921114245551,5.75567499710255,0.541251925022539,0.844186584286636
"MSTRG.11052|KRT7","MSTRG.39926|FBXL17",0.572425807860739,7.22856806876232,0.541281218654082,0.844186584286636
"MSTRG.50375|SLC25A25","MSTRG.3992|FMOD",-0.413110853750863,4.95357314705292,0.541424533883526,0.844310440953974
"MSTRG.21238|ACACA","MSTRG.39930|FER",-0.469165686814141,6.52207080131682,0.541489933542201,0.844312779312379
"MSTRG.19414|CES2","MSTRG.39939|PJA2",-0.383358172931521,4.91776111029313,0.541607057970255,0.844331474185415
"MSTRG.28885|BBS5","MSTRG.39944|MAN2A1",-0.28959941457332,3.37603834289584,0.541629726420615,0.844331474185415
"MSTRG.46790|PCM1","MSTRG.39945|RN7SKP230",-0.49036082143379,7.05320136383876,0.54178583888366,0.844424007534283
"MSTRG.50731|CD99P1","MSTRG.39952|SLC25A46",-0.39218838820283,3.70704106506728,0.541816902737883,0.844424007534283
"MSTRG.19246|OGFOD1","MSTRG.39959|WDR36",-0.516926926665058,4.94624562405721,0.541941939943954,0.844438381636673
"MSTRG.45061|SPDYE16","MSTRG.3995|PRELP",0.7158599879786,3.79600472781058,0.541953945075228,0.844438381636673
"MSTRG.50289|PSMB7","MSTRG.39961|CAMK4",-0.411433066775387,4.57179831037057,0.542029762418889,0.844456933243813
"MSTRG.26233|ZNF548","MSTRG.39964|STARD4",0.521414612291987,5.80942235450692,0.542340340682712,0.844753909176584
"MSTRG.15374|TC2N","MSTRG.39965|STARD4-AS1",-0.49870122153347,6.88226013128923,0.542456385731183,0.844753909176584
"MSTRG.21289|PIP4K2B","MSTRG.39968|NREP",-0.475517300917263,6.2038142059187,0.542472305679925,0.844753909176584
"MSTRG.30816|ACTR5","MSTRG.39972|EPB41L4A",0.651486229884872,3.66747127187271,0.542494472826508,0.844753909176584
"MSTRG.3770|HMCN1","MSTRG.39973|EPB41L4A-AS1",-0.482427826226585,6.40663857512951,0.542599434547531,0.844753909176584
"MSTRG.25158|LRFN3","MSTRG.39978|EPB41L4A-DT",-0.342746754419901,4.19574271477351,0.542643675803147,0.844753909176584
"MSTRG.6442|LOXL4","MSTRG.3997|ATP2B4",-0.812878309625846,4.13553966798471,0.542669568851059,0.844753909176584
"MSTRG.16561|SHF","MSTRG.39982|APC",0.695037753313935,4.2525603282032,0.542731850071901,0.844753909176584
"MSTRG.46243|ACTR3C","MSTRG.39982|SRP19",0.560640780543862,5.4273393087936,0.542897389068951,0.844912037899653
"MSTRG.34443|FAM86DP","MSTRG.39982|ZRSR2P1",-0.279307363026815,3.52563548092574,0.543067267735167,0.844998557585453
"MSTRG.32982|TMEM184B","MSTRG.39985|REEP5",-0.486338857037204,6.86076079918729,0.543080886325261,0.844998557585453
"MSTRG.26738|GTF3C2","MSTRG.39987|DCP2",-0.432274445839776,5.83905100696833,0.543252134945775,0.845083673188788
"MSTRG.46482|MCPH1","MSTRG.39988|MCC",-0.419540364407779,5.03103563402824,0.54326350715701,0.845083673188788
"MSTRG.22487|AFMID","MSTRG.39992|YTHDC2",0.607248340456486,5.60294979976163,0.543558106116737,0.845442408018888
"MSTRG.24512|DDX39A","MSTRG.40000|TRIM36",0.556246727505148,5.21902492848915,0.543631258775203,0.845456664571181
"MSTRG.25735|GYS1","MSTRG.40003|PGGT1B",-0.432386397623345,5.7945555462696,0.543795769081717,0.845541581320583
"MSTRG.21685|GOSR2","MSTRG.40006|CCDC112",-0.481141993199357,6.84772013060738,0.543892553840448,0.845541581320583
"MSTRG.27649|POLR1A","MSTRG.40011|FEM1C",-0.484259033045995,7.17085657633303,0.5439369972947,0.845541581320583
"MSTRG.32932|MPST","MSTRG.40012|TMED7",-0.493312105258523,5.27562963055842,0.544011329561343,0.845541581320583
"MSTRG.4372|WDR26","MSTRG.40019|ATG12",-0.501665764337744,7.62055142118979,0.544050803109506,0.845541581320583
"MSTRG.24248|ZNF558","MSTRG.4001|ZBED6",-0.411211552357225,4.95528749626673,0.544069819449603,0.845541581320583
"MSTRG.44306|LINC00997","MSTRG.4001|ZC3H11A",0.755939565445796,3.31612188370601,0.544221279759446,0.845639013131153
"MSTRG.859|EYA3","MSTRG.40020|AP3S1",-0.556429480853552,5.9727882047348,0.544297198153656,0.845639013131153
"MSTRG.23396|MTCO2P2","MSTRG.40032|SEMA6A",-0.331802129013622,3.70791715553276,0.544324514242069,0.845639013131153
"MSTRG.36497|MED28","MSTRG.4004|SNRPE",-0.490871127549446,7.16694259076515,0.544478577685074,0.84577891452538
"MSTRG.34366|UBA3","MSTRG.40052|DTWD2",-0.446571809421196,4.28111455494092,0.544640825323343,0.845870418060787
"MSTRG.4174|LINC00467","MSTRG.40059|DMXL1",-0.322240998291294,4.04894242797247,0.54466552008334,0.845870418060787
"MSTRG.14317|SDR39U1","MSTRG.40064|TNFAIP8",-0.280344600406778,3.591248435836,0.544773755985312,0.84590898941439
"MSTRG.30635|COMMD7","MSTRG.40067|HSD17B4",0.582757126603737,4.07158494000439,0.544868701559928,0.84590898941439
"MSTRG.25257|SPRED3","MSTRG.40086|SRFBP1",-0.411607211693428,4.20334274046246,0.54494477634057,0.84590898941439
"MSTRG.47126|ADGRA2","MSTRG.40087|LOX",-0.461120222956745,6.25464685061827,0.544946440467365,0.84590898941439
"MSTRG.3247|IGSF8","MSTRG.40091|SNCAIP",-0.364672938796592,4.60238080541591,0.545064103764214,0.845926789731578
"MSTRG.35440|TMEM14EP","MSTRG.40099|SNX2",0.5708023742513,5.17015384851376,0.545183538619937,0.845926789731578
"MSTRG.3267|CD48","MSTRG.40100|SNX24",-0.431596821167261,3.38927756406719,0.54524112276287,0.845926789731578
"MSTRG.43113|HSF2","MSTRG.40102|PPIC",-0.256939490894322,3.4245319785801,0.545298573824313,0.845926789731578
"MSTRG.29375|ICA1L","MSTRG.40108|CEP120",-0.619307076425549,5.00925898023085,0.545366951608711,0.845926789731578
"MSTRG.3598|COP1","MSTRG.4010|SOX13",-0.421590155768779,5.7525909259341,0.545386259431817,0.845926789731578
"MSTRG.11307|NAB2","MSTRG.40112|CSNK1G3",-0.372017410744782,4.2604984922473,0.545512206667443,0.845926789731578
"MSTRG.32543|BCR","MSTRG.4011|ETNK2",0.499812886967989,6.89096319464245,0.545541412934901,0.845926789731578
"MSTRG.9792|SIAE","MSTRG.40120|ZNF608",-0.369753363398086,4.44302792612901,0.545555159452183,0.845926789731578
"MSTRG.5313|ANKRD26","MSTRG.40137|GRAMD2B",0.534427860849756,6.2101469030219,0.545755338501558,0.845926789731578
"MSTRG.8568|SF3B2","MSTRG.40139|ALDH7A1",-0.477694888787439,6.60294721161279,0.545780345484142,0.845926789731578
"MSTRG.21353|RARA-AS1","MSTRG.40141|PHAX",0.652566943852039,4.60704882672903,0.545785450936972,0.845926789731578
"MSTRG.50225|GSN","MSTRG.40146|LMNB1",-0.494409394686085,7.33256388089429,0.545790197719042,0.845926789731578
"MSTRG.22399|UNC13D","MSTRG.40147|MARCHF3",-0.449990820445188,5.24278533100684,0.545899917663559,0.845951387472481
"MSTRG.45756|METTL2B","MSTRG.40148|C5orf63",-0.43637284374195,5.81149868928144,0.545934116474521,0.845951387472481
"MSTRG.40479|PCDHGB2","MSTRG.40160|PRRC1",0.556681289121445,4.39939435311071,0.546148732446667,0.846184709406404
"MSTRG.44499|TMED4","MSTRG.40167|LINC01184",-0.458448104136745,6.50319332647077,0.546490386859608,0.846550355514858
"MSTRG.22630|SIRT7","MSTRG.40168|SLC12A2",-0.399603561502121,5.18090188841486,0.546532481687607,0.846550355514858
"MSTRG.31182|VAPB","MSTRG.40175|ISOC1",-0.477841300810179,6.45827951034086,0.546634413739842,0.846550355514858
"MSTRG.23873|MISP","MSTRG.4018|PLEKHA6",-0.379420529556215,4.49556968465881,0.546641007587434,0.846550355514858
"MSTRG.26255|ZNF814","MSTRG.40193|HINT1",-0.49213169071457,7.61841717827788,0.546837430003699,0.846648011401116
"MSTRG.26830|YIPF4","MSTRG.40194|LYRM7",-0.459482535864999,6.42726578152545,0.546866876906073,0.846648011401116
"MSTRG.49933|TRIM14","MSTRG.40195|CDC42SE2",-0.488817005131667,6.44336817869099,0.546896297382012,0.846648011401116
"MSTRG.527|CROCC","MSTRG.40197|FNIP1",0.549110873777402,6.096492269335,0.547140656486008,0.846927072885381
"MSTRG.48647|KANK1","MSTRG.40197|RAPGEF6",0.533813297545684,6.10513473580879,0.547246741120991,0.846992056979227
"MSTRG.29844|PDE6D","MSTRG.40211|P4HA2",-0.282940317509793,2.93853540968251,0.547316061187212,0.847000130764421
"MSTRG.25545|CLPTM1","MSTRG.40215|SLC22A4",0.547394616145454,6.04621978647844,0.547421521489546,0.847064125007772
"MSTRG.16487|TMEM62","MSTRG.40216|MIR3936HG",0.48725155144228,5.41966179673509,0.547503640816615,0.847091991347768
"MSTRG.30015|DUSP28","MSTRG.40217|SLC22A5",-0.383282425559491,4.37569672266588,0.547709116947656,0.847168913309205
"MSTRG.23966|SF3A2","MSTRG.40218|IRF1-AS1",0.609024307109897,5.44711518057924,0.547713816846284,0.847168913309205
"MSTRG.3131|HDGF","MSTRG.40218|RAD50",-0.487361562391886,7.19739471312156,0.547753367033592,0.847168913309205
"MSTRG.17182|COX5A","MSTRG.40219|LINC02863",0.577269891884981,3.73928437982827,0.547809823303856,0.847168913309205
"MSTRG.6764|CACUL1","MSTRG.40220|IRF1",-0.500165819053769,6.8002814762437,0.548276087429977,0.847717067731717
"MSTRG.15338|TDP1","MSTRG.40226|KIF3A",-0.384786157541946,4.57283600849438,0.548292595234636,0.847717067731717
"MSTRG.4391|EPHX1","MSTRG.40228|SEPTIN8",-0.392324758321963,5.09527228666428,0.548476978519812,0.847813891998244
"MSTRG.41924|NOTCH4","MSTRG.40231|SHROOM1",0.596587677062475,4.76554001326321,0.548546065330594,0.847813891998244
"MSTRG.17481|KLHL25","MSTRG.40233|UQCRQ",0.491847176060853,5.80883413998152,0.548547715332853,0.847813891998244
"MSTRG.16071|SNRPN","MSTRG.40234|LEAP2",0.569343811755849,5.4470251016809,0.548612798507735,0.847815310723123
"MSTRG.18137|ROGDI","MSTRG.40235|AFF4",0.524091311249567,6.02912812378097,0.548999783370446,0.848314131408456
"MSTRG.17279|IDH3A","MSTRG.40242|ZCCHC10",-0.495626747663339,4.35887209963,0.549089243146318,0.84835315361229
"MSTRG.9|CICP27","MSTRG.40246|HSPA4",0.499621844524102,5.32138533759946,0.549175964717633,0.848369706235301
"MSTRG.26730|SLC5A6","MSTRG.4024|PPP1R15B",-0.498020291716237,6.06231771378401,0.549266313739841,0.848369706235301
"MSTRG.46819|INTS10","MSTRG.40251|FSTL4",-0.435655613221286,5.41097661485875,0.549386023470431,0.848369706235301
"MSTRG.45333|ZNF655","MSTRG.40259|C5orf15",-0.476476165732311,6.96614724329855,0.549402639218442,0.848369706235301
"MSTRG.10983|CERS5","MSTRG.4025|PIK3C2B",-0.437423581900254,6.02664032307628,0.549432697954438,0.848369706235301
"MSTRG.48554|MAPK15","MSTRG.40260|VDAC1",-0.394981139062092,4.25387104061577,0.549595072338068,0.848369706235301
"MSTRG.39011|SKP2","MSTRG.40263|TCF7",-0.511296104786551,6.03841611008662,0.549618441771004,0.848369706235301
"MSTRG.49585|GNA14","MSTRG.40264|PPP2CA",0.526140311198824,5.1668575216621,0.549688302601966,0.848369706235301
"MSTRG.49195|SHB","MSTRG.40264|SKP1",-0.434894443282073,5.82706154274621,0.549748743751873,0.848369706235301
"MSTRG.20613|ATPAF2","MSTRG.40268|UBE2B",-0.334276941220617,3.84364845375437,0.549780379455895,0.848369706235301
"MSTRG.51944|TBC1D8B","MSTRG.4026|MDM4",-0.377929013605911,4.51616128507027,0.549898076964503,0.848369706235301
"MSTRG.11127|MAP3K12","MSTRG.40271|CDKN2AIPNL",0.525958239914845,6.34982441904392,0.54992863357941,0.848369706235301
"MSTRG.39020|NIPBL-DT","MSTRG.40279|JADE2",-0.582720759716518,4.67081491050199,0.549934650261512,0.848369706235301
"MSTRG.26748|IFT172","MSTRG.40280|SAR1B",-0.439040499477911,6.0478871375946,0.550085395244625,0.848487986373431
"MSTRG.44946|STAG3L3","MSTRG.40282|SEC24A",-0.474885363095545,5.79951889521185,0.550139754731036,0.848487986373431
"MSTRG.12846|PABPC3","MSTRG.40285|CAMLG",0.616506103410794,3.3349625007691,0.550300811904888,0.848518880060523
"MSTRG.3070|MSTO1","MSTRG.40286|C5orf24",-0.395223293897033,5.16004513255109,0.550316473056168,0.848518880060523
"MSTRG.9990|B4GALNT3","MSTRG.40286|DDX46",0.638508026291126,5.04674102471252,0.550389197656307,0.848518880060523
"MSTRG.4151|TRAF3IP3","MSTRG.40289|TXNDC15",-0.412733680936159,4.29187192925905,0.550450524571402,0.848518880060523
"MSTRG.44825|BNIP3P11","MSTRG.40290|PCBD2",-0.22763923154731,3.22787924848435,0.550480877914085,0.848518880060523
"MSTRG.25971|ZNF702P","MSTRG.40293|MTND6P4",-0.325666226448554,4.20024274470841,0.550614049146641,0.84862515238243
"MSTRG.9899|NFRKB","MSTRG.40294|MTND5P11",-0.474431202594561,5.8822287832568,0.550762586504323,0.848678153709981
"MSTRG.2726|RNVU1-2","MSTRG.40295|MTND4P12",0.638532302872792,4.13243738156301,0.550811673959587,0.848678153709981
"MSTRG.1344|GPBP1L1","MSTRG.40298|PITX1",-0.470502060325002,6.90303151782281,0.550895768844707,0.848678153709981
"MSTRG.16417|VPS18","MSTRG.40299|C5orf66",-0.403064171361497,4.94872042592824,0.550905360203626,0.848678153709981
"MSTRG.18739|CD2BP2","MSTRG.40305|MACROH2A1",0.591498265332124,5.6087607467261,0.551115824774348,0.848762237717067
"MSTRG.31249|MTG2","MSTRG.4030|LRRN2",-0.387371255647291,5.1728719652458,0.551155146962727,0.848762237717067
"MSTRG.31210|ZNF831","MSTRG.40311|CXCL14",0.58238802323609,4.79675813675044,0.551343065322329,0.848762237717067
"MSTRG.43616|EZR","MSTRG.40320|TGFBI",-0.492932800599003,7.24406363609678,0.551358822188193,0.848762237717067
"MSTRG.22446|JMJD6","MSTRG.40324|SMAD5",-0.371343374302874,4.58645492255311,0.551364582266171,0.848762237717067
"MSTRG.40305|MACROH2A1","MSTRG.40337|SPOCK1",-0.50756567163595,8.80287908641785,0.551381964082036,0.848762237717067
"MSTRG.19615|TXNL4B","MSTRG.40338|KLHL3",-0.343200020675497,3.6313874176316,0.551513605239506,0.848762237717067
"MSTRG.1209|SLFNL1-AS1","MSTRG.40340|HNRNPA0",-0.3955036281884,4.83710399174232,0.551521869916619,0.848762237717067
"MSTRG.20262|NLRP1","MSTRG.40347|FAM13B",0.521149790713381,6.41025420303472,0.551606081129081,0.848762237717067
"MSTRG.12315|COX6A1","MSTRG.40352|NME5",-0.557276098288656,5.19718889151637,0.551651413411472,0.848762237717067
"MSTRG.13159|TPT1-AS1","MSTRG.40355|BRD8",-0.443520733991933,6.13584488176499,0.55169307635149,0.848762237717067
"MSTRG.43279|AHI1","MSTRG.40356|KIF20A",-0.489377512027664,7.53993332886299,0.551909743145775,0.848762237717067
